csv,primary_key,2016_11_15,2016_11_24
senate_primaries_2016_by_county.csv,"Washington__Chelan County__independent_or_other__<span class=""name-combo"">M. Luke</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__independent_or_other__<span class=""name-combo"">S. Wright</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__republican__<span class=""name-combo"">C. Vance</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__republican__<span class=""name-combo"">E. Makus</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__republican__<span class=""name-combo"">S. Nazarino</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__republican__<span class=""name-combo"">U. Mover</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__democrat__<span class=""name-combo"">M. Said</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__democrat__<span class=""name-combo"">P. Cornell</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__democrat__<span class=""name-combo"">P. Murray (i)</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__democrat__<span class=""name-combo"">T. Amundson</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__independent_or_other__<span class=""name-combo"">D. Lands</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__independent_or_other__<span class=""name-combo"">M. Luke</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__independent_or_other__<span class=""name-combo"">S. Wright</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__republican__<span class=""name-combo"">C. Vance</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__republican__<span class=""name-combo"">E. Makus</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__republican__<span class=""name-combo"">S. Nazarino</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clallam County__republican__<span class=""name-combo"">U. Mover</span>",66.7,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__democrat__<span class=""name-combo"">M. Said</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__democrat__<span class=""name-combo"">P. Cornell</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__democrat__<span class=""name-combo"">P. Murray (i)</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__democrat__<span class=""name-combo"">T. Amundson</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__independent_or_other__<span class=""name-combo"">D. Lands</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__independent_or_other__<span class=""name-combo"">M. Luke</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__independent_or_other__<span class=""name-combo"">S. Wright</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__republican__<span class=""name-combo"">C. Vance</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__republican__<span class=""name-combo"">E. Makus</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__republican__<span class=""name-combo"">S. Nazarino</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Clark County__republican__<span class=""name-combo"">U. Mover</span>",88.8,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__democrat__<span class=""name-combo"">M. Said</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__democrat__<span class=""name-combo"">P. Cornell</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__democrat__<span class=""name-combo"">P. Murray (i)</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__democrat__<span class=""name-combo"">T. Amundson</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__independent_or_other__<span class=""name-combo"">D. Lands</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__independent_or_other__<span class=""name-combo"">M. Luke</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__independent_or_other__<span class=""name-combo"">S. Wright</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__republican__<span class=""name-combo"">C. Vance</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__republican__<span class=""name-combo"">E. Makus</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__republican__<span class=""name-combo"">S. Nazarino</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Columbia County__republican__<span class=""name-combo"">U. Mover</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__democrat__<span class=""name-combo"">M. Said</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__democrat__<span class=""name-combo"">P. Cornell</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__democrat__<span class=""name-combo"">P. Murray (i)</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__democrat__<span class=""name-combo"">T. Amundson</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__independent_or_other__<span class=""name-combo"">D. Lands</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__independent_or_other__<span class=""name-combo"">M. Luke</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__independent_or_other__<span class=""name-combo"">S. Wright</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__republican__<span class=""name-combo"">C. Vance</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__republican__<span class=""name-combo"">E. Makus</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__republican__<span class=""name-combo"">S. Nazarino</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Cowlitz County__republican__<span class=""name-combo"">U. Mover</span>",73.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__democrat__<span class=""name-combo"">M. Said</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__democrat__<span class=""name-combo"">P. Cornell</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__democrat__<span class=""name-combo"">P. Murray (i)</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__democrat__<span class=""name-combo"">T. Amundson</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__independent_or_other__<span class=""name-combo"">D. Lands</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__independent_or_other__<span class=""name-combo"">M. Luke</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__independent_or_other__<span class=""name-combo"">S. Wright</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__republican__<span class=""name-combo"">C. Vance</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__republican__<span class=""name-combo"">E. Makus</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__republican__<span class=""name-combo"">S. Nazarino</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Douglas County__republican__<span class=""name-combo"">U. Mover</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__democrat__<span class=""name-combo"">M. Said</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__democrat__<span class=""name-combo"">P. Cornell</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__democrat__<span class=""name-combo"">P. Murray (i)</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__democrat__<span class=""name-combo"">T. Amundson</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__independent_or_other__<span class=""name-combo"">D. Lands</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__independent_or_other__<span class=""name-combo"">M. Luke</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__independent_or_other__<span class=""name-combo"">S. Wright</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__republican__<span class=""name-combo"">C. Vance</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__republican__<span class=""name-combo"">E. Makus</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__republican__<span class=""name-combo"">S. Nazarino</span>",50.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Ferry County__republican__<span class=""name-combo"">U. Mover</span>",50.0,0.0
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__democrat__K. Brown,0.0,92.8
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__democrat__J. Bell,0.0,92.8
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__democrat__D. Stauffer,0.0,92.8
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__democrat__S. Johnson,0.0,92.8
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__democrat__K. Forsythe,0.0,92.8
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__democrat__C. Chance,0.0,92.8
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__republican__B. Pierce,0.0,92.1
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__republican__A. Alley,0.0,92.1
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__republican__B. Cuff,0.0,92.1
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__republican__B. Niemeyer,0.0,92.1
governor_primaries_2016.csv,Overall Oregon Governor Primaries Results__republican__B. Forthan,0.0,92.1
governor_primaries_2016_by_county.csv,Oregon__Baker County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Baker County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Benton County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clackamas County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Clatsop County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Columbia County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Coos County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Crook County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Curry County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Deschutes County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Douglas County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Gilliam County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__republican__B. Pierce,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__republican__B. Cuff,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__republican__B. Niemeyer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Grant County__republican__B. Forthan,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Harney County__democrat__K. Brown,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Harney County__democrat__D. Stauffer,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Harney County__democrat__S. Johnson,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Harney County__democrat__J. Bell,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Harney County__democrat__K. Forsythe,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Harney County__democrat__C. Chance,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Harney County__republican__A. Alley,0.0,100.0
governor_primaries_2016_by_county.csv,Oregon__Harney County__republican__B. Pierce,0.0,100.0
